bills_included,description,details_url,first_published_date,floor_plan,furnished_state,latitude,listing_id,longitude,num_bathrooms,num_bedrooms,num_recepts,outcode,property_type,rent_price,shared_occu,student,rented,room_pm
0.0,"This spacious terraced property located in the popular area of Filton in Bristol. This property benefits from being in close proximity to a number of large employers and uwe University, in addition to having great transport links by motorway, bus and train.Upon entering the property you are presented with a bright and spacious hallway which leads onto light filled bay fronted double bedroom. To the rear of the property is the open plan living area which adjoins onto the modern kitchen boasting views of the expansive garden.To the first floor are the further three generously sized double bedrooms which all benefit from large windows and the three-piece family bathroom complete with power shower, heated towel rail and chrome detailingAdditional features includes; Free on street parking, large private garden, original features such as fireplaces and stained glassSituated to the north of the city, Filton is an ideal area for many types of residents. The area is particularly suited to students with the University of the West of England Frenchay campus close by. Filton also benefits from an abundance of amenities with many eateries, shops and bars in the area. Additionally, with the city centre located a short distance away, residents can access the wider range of facilities available in the heart of Bristol including the Bristol Shopping Quarter. Filton also boasts great transport links with regular bus services in operation as well as Filton Abbey Wood rail station being within the area.If you are not able to attend a viewing, Grant Property offer live interactive viewings through Skype, Facetime, WhatsApp Video etc to offer flexibility for you to view and secure a property with us.Managed by ARLA registered agent Grant Property with a 24-hour emergency repairs service.EPC rating: C. Landlord Registration Number: Exempt from lr in England. Letting Agent Registration Number: 1903114.",https://www.zoopla.co.uk/to-rent/details/53426792?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 18:02:27,0,furnished,51.499943,53426792,-2.568291,1,4,0,BS7,Terrace,2300,0,1,0,575.0
0.0,"This striking double-bay fronted 1930s property is recently renovated, providing a modern home. Upon entering the property, you are greeted by an expansive hallway which leads on to the first double-bedroom. Further along the hallway is the living room which boasts views of the garden beyond. The modern kitchen is also found on the ground floor and is finished to a high standard with glossy cupboards and granite effect worktops. To the first floor there are three additional double-bedrooms all of which are flooded with light through large windows. On this floor there is also the bathroom which includes a three-piece suite which carries on the modern theme found throughout with chrome fixtures and fittings. This property also benefits from free on-street parking available at the front of the property and a multi-level garden offering green space and patio.This property occupies a prime location within the desirable area of Eastville. Located in between the University of Bristol and the University of the West of England, this property is in a perfect location for students. There is excellent transport links which provide ease of access to both the universities and the City Centre, and the popular Eastgate Retail Park is also less than a mile away from Muller road.If you are not able to attend a viewing, Grant Property offer live interactive viewings through Skype, Facetime, Whatsapp Video etc to offer flexibility for you to view and secure a property with us.Managed by ARLA registered agent Grant Property which has a 24-hour emergency repairs service.EPC rating: C. Landlord Registration Number: Exempt from lr in England. Letting Agent Registration Number: 1903114.",https://www.zoopla.co.uk/to-rent/details/53713972?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-13 12:27:49,0,furnished,51.480118,53713972,-2.5754900000000003,1,4,0,BS7,Terrace,2300,0,1,0,575.0
0.0,"Well presented furnished student five double bedroom house with two bath/shower rooms & wc's. The Property Outlet are keen to offer this large victorian terraced house to the student rental market. The accommodation comprises entrance hall, living room(bedroom), separate dining room(bedroom), kitchen/diner & a refitted bath/shower room & WC. The first floor consists of a further three double bedrooms & a bath/shower room & WC. White goods include a fridge/freezer, electric cooker & washing machine. Benefits include gas central heating & double glazing. Close to bus stops for transport to the City Centre & uwe. Sorry no pets.Holding deposit 530.76Bath/Shower Room & WCBath/Shower Room & WC - 2ndBedroom 1Bedroom 2Bedroom 3Dining Room (Bedroom 4)Entrance HallFirst Floor LandingFront GardenKitchen/Dining RoomLiving Room (Bedroom 5)Rear Garden",https://www.zoopla.co.uk/to-rent/details/53608274?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-05 01:05:06,0,furnished,51.49651,53608274,-2.57947,0,5,0,BS7,Terrace,2300,0,1,1,460.0
0.0,"Furnished six bedroom student property ! The Property Outlet are delighted to offer this property which is set over 3 floors & includes 2 bath/shower rooms & WC, kitchen/diner & lounge. White goods include a cooker, fridge, freezer & washing machine. Other benefits include gas central heating & courtyard garden with shed. Close to local amenities, bars, restaurants & cafes on Gloucester Road, horfield sports centre & public transport. Good access for uwe, city centre & M4/5 & M32 networks. Sorry no pets.Holding deposit 530.76Entrance HallLoungeKitchen/DinerBedroom 1First Floor LandingBedroom 2Bedroom 3Bedroom 4Bedroom 5Bedroom 6Bath/Shower Room & WC2nd Bath/Shower Room & WCRear Courtyard Garden",https://www.zoopla.co.uk/to-rent/details/53416811?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.487415000000006,53416811,-2.583805,0,6,0,BS7,Terrace,2300,0,1,0,383.0
0.0,"***student property***Spacious five double bedroom House in St Andrews, offered fully furnished and available from the 7th of July 2019.The house is located just off Sefton Park Road and has great access to Gloucester Road and Ashley Down Road. Amenities and public transport links are within a five minute walk and it is also a stones throw from St Andrews Park.The accommodation briefly comprises of an open plan kitchen/living room with leather sofas and white goods included, five double bedrooms all furnished as study rooms, a clean bathroom with a shower over the bath and a large back garden.The property also benefits from gas central heating, double glazing, a combination boiler and a conservatory.What you will like:- Great location, - Five double bedrooms, - Good access to Gloucester Road and amenities, - Close to public transport links to the City Centre, - A short walk from St Andrews Park.What you may not like:- This is a student property and professional tenants will not be considered, - Tenants with pets will not be accepted in this house.",https://www.zoopla.co.uk/to-rent/details/49620745?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2018-11-06 19:05:42,0,furnished,51.47498,49620745,-2.585403,1,5,1,BS7,Terrace,2250,0,1,1,450.0
0.0,"Furnished six bedroom student property ! The Property Outlet are delighted to offer to the student rental market this spacious victorian style home. The accommodation is set over three floors and comprises entrance hall, living room, bath/shower room & WC, shower room, separate WC & kitchen/diner with electric cooker, fridge/freezer & washing machine. Other benefits include gas central heating and low maintenance gardens. Close to local amenities, bars, restaurants & cafes on Gloucester Road, horfield sports centre & public transport. Good access for uwe, city centre & M4/5 & M32 networks. Sorry no pets.Holding deposit 519.23Bath/Shower Room and WCBedroom 1Bedroom 2Bedroom 3Bedroom 4Bedroom 5Bedroom 6BedroomsEnclosed Rear GardenEntrance HallFirst Floor LandingKitchen/DinerLoungeSeparate WCShower Room and WC",https://www.zoopla.co.uk/to-rent/details/53416810?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.49061,53416810,-2.581815,0,6,0,BS7,Terrace,2250,0,1,1,375.0
0.0,"***student property***Well presented five double bedroom student house in a cul de sac just of Ashley Down Road, offered fully furnished and available from the 20th of July 2019.The house is located just off Ashley Down Road and is well situated for access to Gloucester Road and plenty of amenities as well as St Andrews Park and public transport links to both the City Centre and uwe.The accommodation briefly comprises of an open plan living room/kitchen that comes with white goods and offers access in to the back garden, five double bedrooms each of a good size and all fully furnished including desks and a bathroom with a shower over the bath.The property also benefits from a conservatory, double glazing, gas central heating and a large back garden.What you will like:- Great location for access to Gloucester Road, - Close to public transport links to uwe and the City Centre, - Five double bedrooms, - Fully fitted kitchen, - Conservatory space, - Open plan living space, - Close to amenities.What you may not like:- The house is only available to students, - Pets will not be accepted in this house.",https://www.zoopla.co.uk/to-rent/details/49620684?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2018-11-06 19:05:42,0,furnished,51.475494,49620684,-2.581177,1,5,1,BS7,Terrace,2250,0,1,1,450.0
0.0,"This impressive 1930’s terraced property, located in the heart of the popular Horfield area of Bristol. Upon entering the property you are greeted by a spacious hallway which leads to the light filled bay-fronted double bedroom. Further along is the open plan living area which adjoins the modern kitchen which features quality appliances glossy cupboards. To the first floor there are three further bright double bedrooms and the three-piece bathroom which is finished to a high standard with chrome fixtures and finishes. This property also benefits from free on-street parking and a private garden.Located desirably close to the City Centre and University of the West of England, this property occupies a prime location within the Horfield area. Horfield hosts a number of amenities including eateries, shops and cafes in abundance. Being located just a mile from Southmead Hospital and two miles from the University of the West of England, Horfield is perfectly placed for both students and medical professionals. This property is located just off Gloucester Road which is famous for the abundance of independent shops it hosts. Horfield also benefits from excellent transport including bus links to the City Centre and University of West of England.Managed by ARLA registered agent Grant Property which has a 24-hour emergency repairs service.**If you are not able to attend a viewing, Grant Property offer live interactive viewings through Skype, Facetime, Whatsapp Video etc to offer flexibility for you to view and secure a property with us.EPC rating: C. Landlord Registration Number: Exempt from lr in England. Letting Agent Registration Number: 1903114.",https://www.zoopla.co.uk/to-rent/details/53713981?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-13 12:27:50,0,furnished,51.49496,53713981,-2.577636,1,4,0,BS7,Terrace,2230,0,1,0,558.0
0.0,"This property is located in the popular area of Horfield. It comprises of four double bedrooms, a bright lounge, separate kitchen area and bathroom with shower.Located to the north of Bristol, Horfield is a popular area for many types of residents. Horfield is situated a short distance from the University of the West of England as well as being a short driving distance to the University of Bristol making this a prime student location. The area benefits from a multitude of local amenities with many restaurants and shops nearby including numerous supermarkets. Being located near the city centre also allows for easy access to a wider range of facilities within the heart of the city including the Bristol Shopping Quarter. Accessibility into the city is also made convenient from the transport links in the area with regular bus services as well as Filton Abbey Wood rail station being nearby providing quick regular journeys into the city centre.Managed by ARLA registered agent Grant Property with a 24-hour emergency repairs service.If you are not able to attend a viewing, Grant Property offer live interactive viewings through Skype, Facetime, Whatsapp Video etc to offer flexibility for you to view and secure a property with us. EPC rating: C. Landlord Registration Number: Exempt from lr in England. Letting Agent Registration Number: 1903114.",https://www.zoopla.co.uk/to-rent/details/53426707?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 18:02:23,0,furnished,51.494659999999996,53426707,-2.577416,1,4,0,BS7,Semi-detached house,2185,0,1,0,546.0
0.0,"A 4 bedroom furnished student maisonette with gas central heating, lounge and communal garden. Walking distance to Gloucester Road - full of shops, bars, clubs and restaurants. EPC rating (E) . Rent £540 pppm/£ 125pppw. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from www.bristoldigs.co.uk.Tenancy date 04/07/2020 - 30/06/2021 Prof ref: 2EltonUM",https://www.zoopla.co.uk/to-rent/details/53557420?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-02 15:40:27,0,part_furnished,51.470776,53557420,-2.594132,0,4,0,BS7,Flats,2160,0,1,0,540.0
0.0,"***student property***Good size five double bedroom student house located between Gloucester Road and Filton Avenue. The property comprises: Five double bedrooms; kitchen with gas cooker, fridge/freezer and washing machine; separate lounge; bathroom with bath and shower and rear garden. Available 15th of July 2020",https://www.zoopla.co.uk/to-rent/details/53573249?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-03 12:17:16,0,furnished,51.494479999999996,53573249,-2.577053,1,5,1,BS7,Missing,2125,0,1,0,425.0
0.0,"****no agency fees***student property*** Huge five double bedroom house located just off Gloucester Road offered furnished with white goods and available from the 10th of July 2020.The property is located on Longmead Avenue, just off Gloucester Road just a short walk away from its shops, pubs, bars and cafes.The accommodation comprises of five large double bedrooms, each furnished with double beds, wardrobes and desks with chairs. There is a spacious living/ kitchen area including a fridge freezer and washing machine, sofas and a dining table. A bathroom with a shower over the bath, separate downstairs toilet and a large patio area at the back of this house perfect for BBQs in the summer.The property also benefits from gas central heating, double glazing and ample parking.What you will like:- Five Large Double Bedrooms- Fantastic Location- Fully Furnished- Private Garden- Great location- White goods included- Close to amenities- Easy access to the city centre- Good public transport linkswhat you may not like:- This property is only available to students.",https://www.zoopla.co.uk/to-rent/details/49620803?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-12 17:15:11,0,furnished,51.480827000000005,49620803,-2.590044,1,5,1,BS7,Terrace,2125,0,1,0,425.0
1.0,"***all bills included*** student property*** - Five bedroom terraced house in Horfield offered fully furnished and available to students from the 2nd of September 2019.The property is located on Dovercourt Road offering easy access to the amenities on Gloucester Road, public transport links to Cribbs Causeway and the City Centre and less than a ten minute walk to Horfield Leisure Centre.The house briefly comprises of; five bedrooms, two of which are on the ground floor along with a large open plan kitchen living dining room and three are upstairs, one being a single.The bedrooms are each furnished with a bed, desk, chair, wardrobe and drawers, the living dining area comes with two sofas and a dining table and chairs, the kitchen benefits from plenty of cupboard space, a fridge, separate tall freezer, gas hob and cooker and microwave as well as a washing machine and tumble dryer. Lastly there is bathroom which has a shower cubicle.The property also benefits from storage space, a large sunny back garden, gas central heating, double glazing and on street parking.What you will like:- Five bedrooms- Fully furnished- Flat screen TV- Open plan kitchen/living/dining- Storage- Large garden- Tumble dryer- Gas hob- Easy access to uwe- Public transport links- Walking distance to amenities- Restaurants, pubs and shops nearby- 11 month tenancywhat you may not like:- Only students will be considered for this property",https://www.zoopla.co.uk/to-rent/details/49620783?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2018-11-02 18:16:07,0,furnished,51.485752000000005,49620783,-2.575993,1,5,1,BS7,Terrace,2125,0,1,1,425.0
0.0,"***no agency fees***student property*** Huge five double bedroom house situated in a brilliant location on Gloucester Road, offered furnished with white goods and available on the 10th July 2020.The property is located in a great location on Gloucester Road offering great access to local amenities as well as regular bus links to uwe and the University of Bristol. It's also offers regular public transport links to the City Centre via Gloucester Road and Stokes Croft.The accommodation briefly comprises of; a large kitchen/living/ dining area complete with a washing machine and fridge freezer. The kitchen backs onto a raised patio, which is perfect for summer bbq's. There are five good sized bedrooms all furnished with double beds, desks, wardrobes and chest of drawers. There is one bathroom with a shower over the bath and a separate toilet downstairs.The property also benefits from gas central heating and double glazing.What you will like- Good sized bedrooms- Doubles beds- Big communal area- Raised patio in the garden- Great location- Easy access to the city centre- Close to local amenities- Regular bus links to uwe and the University of Bristolwhat you may not like:- This house is only available to students.",https://www.zoopla.co.uk/to-rent/details/49620862?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-12 17:16:39,0,furnished,51.488388,49620862,-2.5851,2,5,1,BS7,Terrace,2125,0,1,0,425.0
0.0,"Student property - furnished 5 double bedroom house with parking. The Property Outlet are delighted to offer this large victorian terraced house. The accommodation comprises entrance hall, two double bedrooms, lounge/dining room, fitted kitchen and a cloakroom/WC. The first floor consists of three bedrooms and a bath/shower room & WC. White goods include, washer/dryer, fridge/freezer, electric oven/hob & dishwasher. Benefits include gas central heating & part double glazing. Is in a great location for students at uwe. Close to bus stops for transport to the City Centre & uwe. Sorry, no pets.Holding deposit 484.61* Off Road Parking x 2 To RearBath/Shower Room & WCBedroom 1 :DoubleBedroom 2:DoubleBedroom 3:DoubleBedroom 4:DoubleBedroom 5:DoubleCloakroom & WCKitchenLounge/Dining Room",https://www.zoopla.co.uk/to-rent/details/53416809?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.496864,53416809,-2.57995,0,5,0,BS7,Terrace,2100,0,1,1,420.0
0.0,"SummaryFour double bedroom, furnished student property available from the 7th July 2020. With two bathrooms, kitchen with all the white goods included. Situated in a quiet residential area, available to Post Graduate students or Final Year Students.Description**** four double bedroom maisonette ****Student property available July 2020. Four double bed maisonette close to Gloucester Road and on the edge of Redland. Fully furnished flat with two bathrooms, kitchen and washing dryer, dishwasher, ceramic hob cooker. With a separate living room, gas central heating. The flat is situated in a quiet residential area and only available to post graduate or final year students.While every reasonable effort is made to ensure the accuracy of descriptions and content, we should make you aware of the following guidance or limitations.(1) money laundering regulations – prospective tenants will be asked to produce identification documentation during the referencing process and we would ask for your co-operation in order that there will be no delay in agreeing a tenancy.(2) These particulars do not constitute part or all of an offer or contract.(3) The text, photographs and plans are for guidance only and are not necessarily comprehensive.(4) Measurements: These approximate room sizes are only intended as general guidance. You must verify the dimensions carefully to satisfy yourself of their accuracy.(5) You should make your own enquiries regarding the property, particularly in respect of furnishings to be included/excluded and what parking facilities are available.(6) Before you enter into any tenancy for one of the advertised properties, the condition and contents of the property will normally be set out in a tenancy agreement and inventory. Please make sure you carefully read and agree with the tenancy agreement and any inventory provided before signing these documents.",https://www.zoopla.co.uk/to-rent/details/53705138?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-12 13:08:24,0,furnished,51.47554,53705138,-2.5995220000000003,0,4,0,BS7,Flats,2040,0,1,0,510.0
0.0,"***student property***no agency fees***cleaner and gardener included*** Light and spacious four double bedroom, two bathroom terraced house parallel to Filton Avenue, offered fully furnished and available from the 26th of August 2020.The house is immaculate and is located within walking distance of uwe as well as being within a stones throw of bus stops for the uwe link and buses to the City Centre via the popular Gloucester Road. It has been maintained to a high standard and includes mostly new furniture.The accommodation briefly comprises: A huge open plan kitchen/living/dining room which is fully furnished and benefits from plenty of unit storage, a big master bedroom with an ensuite shower room, three additional big double bedrooms that are furnished as study rooms, a bathroom with a shower over the bath and a low maintenance back garden with rear access.The property also benefits from: A dishwasher, a washing machine, a fridge/freezer, a downstairs WC, storage space and gas hobs.What you will like:- Student property, - Four double bedrooms, - Two bathrooms, - Open plan living space, - Fully furnished, - Dishwasher included, - Cleaner and gardener included, - Downstairs WC, - Gas hobs, - Great access to uwe, - Close to amenities.What you may not like:- Tenants with pets will not be considered for this property, - Only student tenants will be considered for this property, - Access to the loft isn't included with this property.",https://www.zoopla.co.uk/to-rent/details/52272361?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-17 10:11:43,0,furnished,51.49779,52272361,-2.568796,2,4,1,BS7,Terrace,2000,0,1,1,500.0
0.0,"Furnished five bedroom student property ! The Property Outlet are please to bring this Victorian style home to the student lettings market. The accommodation comprises entrance hall, lounge, fitted kitchen, bath/shower room & WC upstairs & shower room & WC . White goods include, washing machine, fridge, fridge freezer microwave & electric hob/oven. Other benefits include gas central heating and low maintenance gardens to front & back. Close To local amenities, near gloucester road & public transport. Good access for city centre & M4/5 & M32 networks. Great location for uwe & city centre. Sorry no pets.Holding deposit 461.53Bath/Shower Room & WCBedroom 1Bedroom 2Bedroom 3Bedroom 4Bedroom 5Enclosed Rear GardenEntrance HallFirst Floor LandingKitchenLoungeShower Room & WC",https://www.zoopla.co.uk/to-rent/details/53416808?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.490654,53416808,-2.5834580000000003,0,5,0,BS7,Terrace,2000,0,1,1,400.0
0.0,"A lovely Victorian terraced house in Horfield. Very close to Gloucester Road and offering flexible accommodation with 3 or 4 Bedrooms (using a downstairs living room) a fitted kitchen, bathroom and shower room. The landlord is happy to rent the house to students or professionals on a fully furnished basis. Briefly comprising of a living room (or a bedroom) a good sized kitchen/diner/living room, bathroom, 3 upstairs bedrooms and a shower room. There is a small courtyard style rear garden. Ideal for uwe students or professional sharers. Council tax B, EPC E. Available 1st August 2020.",https://www.zoopla.co.uk/to-rent/details/50232283?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-19 10:53:07,0,furnished,51.482735,50232283,-2.588469,2,4,1,BS7,Terrace,2000,0,1,0,500.0
0.0,"A good sized 5 double bedroom student house situated in a favourable location, ideal for both uwe and Bristol University students. Lower ground floor - living room and kitchen with access to the garden. The kitchen has apliances which include: Two fridge freezers, gas hob, electric oven and a washing machine. Ground floor - two large double bedrooms and a shower room with a large double shower cubicle. First floor three double bedrooms, bathroom and a seperate shower room. Gas central heating. EPC Rating: E. Tenancy: 9/7/20 - 30/6/21. Rent:£399pppcm/£92pppw nb. As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from www.bristoldigs.co.uk.Tenancy: 9/7/20 - 30/6/21 (Ref: 12aAsh)",https://www.zoopla.co.uk/to-rent/details/53469971?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-26 15:44:56,0,furnished,51.480236,53469971,-2.578991,0,5,0,BS7,Missing,1995,0,1,0,399.0
0.0,"Furnished student property ! The Property Outlet are pleased to offer to the rental market this fantastic four bedroom student/professional home. This spacious property comprises entrance hall, living room ( bedroom 1), communal room, refitted shower room & W/C along with a refitted kitchen with white goods including electric hob & oven, washing machine and fridge/ freezer. To the first floor there are a further three bedrooms. The property benefits from gas central heating, double glazing, off road parking & front & rear gardens. Close to local amenities, bars, restaurants and cafe's on Gloucester Road, horfield sports centre & public transport. Sorry no pets.Holding deposit 450.00Entrance HallLiving Room (Bedroom 1)Communal RoomKitchenShower Room & W/cFirst Floor LandingBedroom 2Bedroom 3Bedroom 4OutsideFront GardenRear GardenOff Road Parking",https://www.zoopla.co.uk/to-rent/details/53401520?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-20 22:09:37,1,furnished,51.490417,53401520,-2.57294,0,4,0,BS7,Terrace,1950,0,1,0,488.0
0.0,"Furnished student property! Four bedrooms with parking. The Property Outlet are excited to bring to the market this spacious property comprises of a communal, fitted kitchen with white goods including gas hob, electric cooker, washing machine, fridge/ freezer. There is a further refitted shower room & WC. Benefits from gas central heating, double glazing, off road parking & front & rear gardens. Close to local amenities, bars, restaurants and cafe's on Gloucester Road, horfield sports centre & public transport. Sorry pets.Holding fee 450.00Entrance HallLiving Room (Bedroom 1)Kitchen/Dining RoomDining AreaKitchen AreaFirst Floor LandingBedroom 2Bedroom 3Bedroom 4Shower Room & W/cOff Road ParkingFront GardenRear Garden",https://www.zoopla.co.uk/to-rent/details/53401521?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-20 22:09:37,0,furnished,51.495613,53401521,-2.569563,0,4,0,BS7,Missing,1950,0,1,0,488.0
0.0,"A four double bedroom student property located a short walk from Gloucester Road, which is a major bus route. Suitable for students at Bristol University and uwe. Seperate lounge, kitchen/dining room, cloakroom, bathroom with shower over bath, small garden, parking available fcfs. EPC Rating: B. Rent: £475pppcm/ £102pppw. Tenancy: 16/7/19- 30/6/20. (Ref: 111LYDCT)",https://www.zoopla.co.uk/to-rent/details/53370720?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-18 17:26:07,0,furnished,51.478474,53370720,-2.579054,0,4,0,BS7,Flats,1900,0,1,0,475.0
0.0,"***student property*** Four double bedroom maisonette (with a garden) on Gloucester Road, offered fully furnished and available on the 20th of July 2020.The property is situated on Gloucester Road, popular for its boutique shops, pubs and independent bars and restaurants. There is easy access to the City Centre and Cabot Circus and plenty of bus links to the Centre as well as the Mall at Cribbs Causeway.Each room has a double bed (4 foot bed in one room), desk, chair, wardrobe and chest of draws, the kitchen will come with a fridge freezer, washing machine, electric hob and oven. There is a dining room off the kitchen and a separate living room which opens to the garden, the first bedroom that is downstairs also opens to the garden. Lastly, there is a modern shower room upstairs and a downstairs WC.The property also benefits from double glazing throughout and a sunny garden.What you will like:- Sought after location on Gloucester Road- Good access to uwe- Two reception rooms- Private sunny garden- Modern kitchen and bathroom- Four double bedrooms- Fully furnished with white goods- Easy access to amenities- Regular bus links on your doorstep- Easy access to the City Centrewhat you may not like:- This property is only available to students- Tenants with pets will not be considered with this house.",https://www.zoopla.co.uk/to-rent/details/49893043?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-06 18:41:39,0,furnished,51.48263,49893043,-2.587728,1,4,1,BS7,Flats,1900,0,1,0,475.0
0.0,* superb student property *Four bedroomsApprox £107 pp pwFurnishedopen plan livingwhite goods includedchauffeured viewingsAvailable July 2020Call cj hole to arrange your viewing,https://www.zoopla.co.uk/to-rent/details/49779040?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-02 13:39:44,1,furnished,51.49317,49779040,-2.5757689999999998,1,4,1,BS7,Terrace,1870,0,1,1,468.0
0.0,"Well presented furnished modern four bedroom house. The Property Outlet are delighted to offer to the rental market this large end terraced house that is perfect for 4 students or professional sharers. On the ground floor there is a cloakroom/WC, living room, separate dining room (bedroom 1) & a fitted kitchen/diner. To the first floor there is a master bedroom with an en/suite shower room & W/C along with two further bedrooms & a bath/shower room & WC. White goods include ? Dishwasher, fridge/freezer, gas hob & electric oven & washing machine. Benefits include gas central heating, double glazing & off road parking. Close to bus stops for transport to the City Centre & uwe. Sorry no pets.Holding deposit 426.92Entrance HallCloakroom/WcLiving RoomDining Room ( Bedroom 1)Kitchen/DinerFirst Floor LandingMaster BedroomEn/Suite Shower Room & W/cBedroom 2Bedroom 3Bath/Shower Room & W/cOutsideFront GardenRear GardenOff Street Parking",https://www.zoopla.co.uk/to-rent/details/53401518?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-20 22:09:37,0,furnished,51.497679999999995,53401518,-2.577324,0,4,0,BS7,Terrace,1850,0,1,1,462.0
0.0,"Furnished five bedroom student house ! The Property Outlet are pleased to offer this property to the student rental market. The accommodation comprises entrance hall kitchen/diner, bedroom 1 & bedroom  the first floor there are a further three bedrooms along with bath/shower room & W/C. White goods include - cooker, fridge/freezer & a washing machine .Other benefits include gas central heating and low maintenance gardens to front & back. Close to local amenities, bars, restaurants and cafes on Gloucester Road, horfield sports centre & public transport. Good access for uwe, city centre & M4/5 & M32 networks. Sorry no pets.415.38Entrance HallLoungeKitchen/Diner :Fitted kitchen with white goods and furnishings.First Floor LandingBedroom 1 :Furnished double room to the front of the property.Bedroom 2 :Furnished double room overlooking the rear gardenBedroom 3:Furnished double room to the front of the property.Bedroom 4 :Furnished double room overlooking the rear garden.Bedroom 5:Furnished single room to the rear of the property.Bath/Shower Room & WC:Fitted with bath with shower over, wash hand basin and WC.Rear Garden",https://www.zoopla.co.uk/to-rent/details/53416807?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-22 03:35:33,0,furnished,51.483646,53416807,-2.585687,0,5,0,BS7,Terrace,1800,0,1,0,360.0
